InvoiceNo,InvoiceDate,CustomerID,CustomerName,Country,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice
INV6987,2024-07-01,C0563,Meera Jones,India,P0003,Bluetooth Speaker,Electronics,5,4772.58,23862.9
INV7067,2024-12-11,C0572,Amelia Garcia,Australia,P0110,Skipping Rope Pro,Sports & Fitness,1,1936.59,1936.59
INV1556,2024-08-14,C0051,Ethan Williams,Singapore,P0100,Puzzle Book Pro,Books & Stationery,1,995.35,995.35
INV1239,2023-08-08,C0027,Amelia Kumar,India,P0027,Storage Boxes,Home & Kitchen,1,1714.86,1714.86
INV1907,2024-01-23,C0079,Aditya Dubois,United Kingdom,P0104,Dumbbell Set Pro,Sports & Fitness,4,2585.71,10342.84
INV9111,2024-05-23,C0772,Arjun Kumar,Canada,P0031,Air Fryer,Home & Kitchen,4,668.59,2674.36
INV8408,2024-05-19,C0700,Riya Brown,United States,P0075,Trimmer,Beauty & Personal Care,5,970.07,4850.35
INV6985,2024-11-22,C0563,Meera Jones,India,P0069,Lipstick,Beauty & Personal Care,2,460.57,921.14
INV7363,2024-12-26,C0601,Sara Reddy,India,P0007,Power Bank,Electronics,6,7340.5,44043.0
INV8265,2023-08-08,C0689,Sophia Rossi,France,P0016,Mechanical Keyboard Pro,Electronics,4,2553.35,10213.4
INV7463,2023-07-22,C0612,Meera Jones,Australia,P0035,Knife Set,Home & Kitchen,2,565.01,1130.02
INV2148,2024-09-27,C0096,Rohan Chopra,United States,P0032,Air Fryer Pro,Home & Kitchen,1,3752.09,3752.09
INV3539,2024-11-12,C0231,Ava Williams,Australia,P0028,Storage Boxes Pro,Home & Kitchen,6,3958.19,23749.14
INV5343,2023-08-02,C0409,Vivaan Muller,UAE,P0088,Desk Organizer Pro,Books & Stationery,3,531.67,1595.01
INV2274,2024-12-07,C0102,Mia Sharma,Germany,P0089,Planner Diary,Books & Stationery,6,1058.58,6351.48
INV9332,2024-01-02,C0794,Isha Fischer,United States,P0075,Trimmer,Beauty & Personal Care,5,1660.86,8304.3
INV1526,2024-12-10,C0051,Ethan Williams,Singapore,P0023,Ceramic Mug Set,Home & Kitchen,1,3417.47,3417.47
INV1002,2024-11-03,C0001,William Patel,United Kingdom,P0094,Fountain Pen Pro,Books & Stationery,5,273.99,1369.95
INV1928,2024-12-24,C0080,Ethan Chopra,India,P0086,Sketch Pens Pro,Books & Stationery,6,1007.8,6046.8
INV6898,2024-11-19,C0550,Aditya Fischer,France,P0013,Webcam,Electronics,5,3428.97,17144.85
INV5645,2023-07-01,C0440,Ava Fischer,India,P0071,Sunscreen,Beauty & Personal Care,4,987.54,3950.16
INV7961,2024-08-15,C0658,Noah Patel,United Kingdom,P0098,Art Supplies Kit Pro,Books & Stationery,6,609.72,3658.32
INV4770,2024-07-13,C0356,Arjun Malhotra,Germany,P0028,Storage Boxes Pro,Home & Kitchen,6,2036.05,12216.3
INV3076,2024-10-21,C0179,Kabir Singh,UAE,P0018,Wireless Mouse Pro,Electronics,5,3788.97,18944.85
INV7835,2024-10-27,C0639,Mia Gupta,India,P0051,Formal Shirt,Fashion,2,3512.57,7025.14
INV8073,2024-05-23,C0668,William Khan,India,P0094,Fountain Pen Pro,Books & Stationery,5,338.7,1693.5
INV7732,2023-10-22,C0628,Mason Nair,France,P0100,Puzzle Book Pro,Books & Stationery,4,457.29,1829.16
INV7373,2024-11-12,C0601,Sara Reddy,India,P0007,Power Bank,Electronics,3,7528.38,22585.14
INV5496,2024-05-27,C0425,Olivia Patel,India,P0048,Leather Wallet Pro,Fashion,5,1322.05,6610.25
INV2189,2024-11-29,C0099,Priya Reddy,India,P0088,Desk Organizer Pro,Books & Stationery,1,861.55,861.55
INV7954,2024-08-23,C0655,Riya Singh,United Kingdom,P0042,Cotton T-Shirt Pro,Fashion,2,1639.21,3278.42
INV3191,2024-12-13,C0189,Emma Iyer,United States,P0038,Wall Clock Pro,Home & Kitchen,1,4486.26,4486.26
INV8151,2023-05-02,C0682,Lucas Patel,India,P0066,Shampoo Pro,Beauty & Personal Care,2,736.98,1473.96
INV5542,2024-08-16,C0432,Lucas Malhotra,France,P0040,Bedsheet Set Pro,Home & Kitchen,1,4565.76,4565.76
INV3829,2024-10-22,C0250,Isha Muller,Canada,P0046,Running Shoes Pro,Fashion,5,3883.79,19418.95
INV3114,2024-04-07,C0183,Sara Smith,UAE,P0102,Yoga Mat Pro,Sports & Fitness,5,1793.31,8966.55
INV9308,2024-12-29,C0793,Sara Muller,United States,P0100,Puzzle Book Pro,Books & Stationery,4,822.97,3291.88
INV8232,2023-03-19,C0686,Vivaan Garcia,United States,P0017,Wireless Mouse,Electronics,3,4409.05,13227.15
INV4551,2024-05-27,C0327,Riya Sharma,United States,P0101,Yoga Mat,Sports & Fitness,6,1933.55,11601.3
INV7976,2024-10-10,C0659,Sara Kumar,Germany,P0061,Face Wash,Beauty & Personal Care,3,1426.11,4278.33
INV3989,2024-09-29,C0272,Charlotte Johnson,Australia,P0027,Storage Boxes,Home & Kitchen,2,2318.74,4637.48
INV5248,2024-12-01,C0402,Noah Johnson,UAE,P0089,Planner Diary,Books & Stationery,5,1048.39,5241.95
INV1339,2023-07-20,C0035,Vivaan Fischer,Singapore,P0099,Puzzle Book,Books & Stationery,4,303.3,1213.2
INV1292,2024-08-12,C0032,Diya Muller,India,P0032,Air Fryer Pro,Home & Kitchen,1,2403.51,2403.51
INV7661,2024-11-16,C0623,William Gupta,United Kingdom,P0019,Phone Case,Electronics,6,8027.48,48164.88
INV4202,2023-11-27,C0294,James Muller,United Kingdom,P0112,Cycling Gloves Pro,Sports & Fitness,1,751.59,751.59
INV3721,2023-05-28,C0240,Priya Verma,India,P0111,Cycling Gloves,Sports & Fitness,6,789.57,4737.42
INV8616,2024-02-14,C0719,Aarav Fischer,India,P0064,Moisturizer Pro,Beauty & Personal Care,4,1672.2,6688.8
INV7757,2024-12-22,C0635,Liam Sharma,India,P0079,Body Lotion,Beauty & Personal Care,4,1905.92,7623.68
INV6781,2024-06-30,C0540,Aditya Smith,India,P0002,Wireless Earbuds Pro,Electronics,5,2015.1,10075.5
INV3231,2023-03-15,C0195,Meera Williams,United Kingdom,P0038,Wall Clock Pro,Home & Kitchen,2,3272.14,6544.28
INV7613,2024-10-20,C0621,Emma Patel,India,P0042,Cotton T-Shirt Pro,Fashion,5,1052.11,5260.55
INV6572,2024-06-21,C0520,Aditya Iyer,India,P0032,Air Fryer Pro,Home & Kitchen,1,4328.42,4328.42
INV7520,2024-11-05,C0614,Isha Sharma,India,P0119,Football,Sports & Fitness,1,3335.88,3335.88
INV6579,2024-11-06,C0521,William Fischer,United States,P0023,Ceramic Mug Set,Home & Kitchen,6,2784.57,16707.42
INV2641,2023-07-14,C0141,Harper Rossi,Singapore,P0057,Analog Watch,Fashion,5,1617.21,8086.05
INV4479,2024-12-26,C0317,Charlotte Johnson,United Kingdom,P0119,Football,Sports & Fitness,5,2695.18,13475.9
INV4062,2024-06-08,C0276,Sophia Malhotra,United States,P0111,Cycling Gloves,Sports & Fitness,3,796.56,2389.68
INV2327,2024-02-10,C0109,Arjun Khan,India,P0109,Skipping Rope,Sports & Fitness,1,1044.91,1044.91
INV8401,2024-09-06,C0699,Meera Iyer,India,P0076,Trimmer Pro,Beauty & Personal Care,5,617.2,3086.0
INV8867,2024-12-25,C0742,Ananya Johnson,United Kingdom,P0073,Hair Dryer,Beauty & Personal Care,6,834.27,5005.62
INV5118,2024-11-04,C0391,Arjun Kumar,Netherlands,P0092,Sticky Notes Pro,Books & Stationery,3,978.3,2934.9
INV4502,2024-04-08,C0319,Harper Smith,India,P0069,Lipstick,Beauty & Personal Care,4,586.72,2346.88
INV8056,2024-11-25,C0666,Noah Chopra,India,P0039,Bedsheet Set,Home & Kitchen,2,3251.96,6503.92
INV5584,2024-11-01,C0434,Lucas Jones,India,P0004,Bluetooth Speaker Pro,Electronics,4,1776.54,7106.16
INV3765,2024-11-21,C0247,Karan Muller,United Kingdom,P0118,Fitness Tracker Pro,Sports & Fitness,5,656.49,3282.45
INV7272,2024-04-30,C0592,Sara Smith,Germany,P0016,Mechanical Keyboard Pro,Electronics,4,4306.9,17227.6
INV8450,2024-10-23,C0703,Liam Fischer,United Kingdom,P0105,Resistance Bands,Sports & Fitness,1,1205.07,1205.07
INV6642,2024-06-03,C0526,Priya Rossi,United Kingdom,P0093,Fountain Pen,Books & Stationery,1,354.34,354.34
INV2058,2024-10-26,C0088,Noah Patel,Germany,P0050,Sunglasses Pro,Fashion,5,1762.88,8814.4
INV6820,2023-02-25,C0541,Emma Smith,Singapore,P0022,Non-stick Pan Pro,Home & Kitchen,5,438.24,2191.2
INV5870,2023-12-21,C0461,Emma Kumar,India,P0110,Skipping Rope Pro,Sports & Fitness,4,1529.7,6118.8
INV4994,2024-05-15,C0378,Aarav Muller,India,P0038,Wall Clock Pro,Home & Kitchen,5,4136.41,20682.05
INV3986,2024-11-23,C0272,Charlotte Johnson,Australia,P0031,Air Fryer,Home & Kitchen,2,623.26,1246.52
INV5679,2024-08-07,C0447,Sophia Malhotra,Netherlands,P0055,Sports Cap,Fashion,3,3995.14,11985.42
INV8205,2024-10-15,C0684,Lucas Jones,Germany,P0044,Denim Jacket Pro,Fashion,5,1377.51,6887.55
INV7596,2023-12-23,C0618,Olivia Nair,India,P0042,Cotton T-Shirt Pro,Fashion,5,1431.58,7157.9
INV4735,2024-12-16,C0345,Mason Gupta,United Kingdom,P0097,Art Supplies Kit,Books & Stationery,6,543.88,3263.28
INV4551,2024-05-27,C0327,Riya Sharma,United States,P0011,Laptop Stand,Electronics,1,5333.65,5333.65
INV4440,2024-05-26,C0313,Harper Iyer,India,P0018,Wireless Mouse Pro,Electronics,1,5231.95,5231.95
INV4770,2024-07-13,C0356,Arjun Malhotra,Germany,P0040,Bedsheet Set Pro,Home & Kitchen,2,2802.07,5604.14
INV9043,2024-07-10,C0764,Ethan Malhotra,France,P0021,Non-stick Pan,Home & Kitchen,5,1368.96,6844.8
INV5173,2024-08-02,C0395,Kabir Iyer,United Kingdom,P0023,Ceramic Mug Set,Home & Kitchen,6,3115.74,18694.44
INV1187,2024-10-05,C0022,Isha Khan,India,P0087,Desk Organizer,Books & Stationery,5,291.26,1456.3
INV4193,2024-10-31,C0292,Meera Nair,India,P0070,Lipstick Pro,Beauty & Personal Care,4,793.89,3175.56
INV8086,2023-09-10,C0671,Sara Nair,India,P0040,Bedsheet Set Pro,Home & Kitchen,6,3224.39,19346.34
INV3367,2024-11-25,C0211,Sophia Jones,United States,P0056,Sports Cap Pro,Fashion,3,2095.45,6286.35
INV6243,2024-12-24,C0490,Lucas Kumar,Canada,P0070,Lipstick Pro,Beauty & Personal Care,2,1502.34,3004.68
INV7784,2024-12-11,C0636,Olivia Jones,United Kingdom,P0011,Laptop Stand,Electronics,3,6381.15,19143.45
INV8236,2023-03-08,C0686,Vivaan Garcia,United States,P0065,Shampoo,Beauty & Personal Care,1,852.93,852.93
INV4518,2024-01-29,C0320,Charlotte Khan,India,P0032,Air Fryer Pro,Home & Kitchen,4,3749.49,14997.96
INV2228,2024-10-28,C0101,Diya Garcia,India,P0103,Dumbbell Set,Sports & Fitness,6,1420.12,8520.72
INV6183,2024-09-18,C0489,Noah Muller,Singapore,P0096,Bookmark Set Pro,Books & Stationery,3,840.86,2522.58
INV8832,2024-10-30,C0739,Sophia Gupta,United Kingdom,P0070,Lipstick Pro,Beauty & Personal Care,5,1287.85,6439.25
INV6684,2023-10-22,C0531,Meera Kumar,Australia,P0050,Sunglasses Pro,Fashion,1,1268.88,1268.88
INV3466,2024-06-14,C0220,Liam Patel,Canada,P0030,Cushion Cover Set Pro,Home & Kitchen,4,4439.86,17759.44
INV7542,2024-12-28,C0617,Lucas Smith,India,P0042,Cotton T-Shirt Pro,Fashion,6,1659.42,9956.52
INV1726,2023-03-09,C0063,Mia Dubois,Australia,P0085,Sketch Pens,Books & Stationery,5,516.05,2580.25
INV1483,2024-12-03,C0047,Diya Malhotra,United Kingdom,P0086,Sketch Pens Pro,Books & Stationery,6,1013.58,6081.48
INV5592,2024-07-15,C0434,Lucas Jones,India,P0098,Art Supplies Kit Pro,Books & Stationery,5,1179.64,5898.2
INV4786,2023-10-21,C0357,Liam Reddy,India,P0081,Notebook Set,Books & Stationery,4,172.71,690.84
INV2442,2024-11-24,C0122,Mason Reddy,Canada,P0017,Wireless Mouse,Electronics,1,4294.24,4294.24
INV2568,2024-09-11,C0135,Emma Williams,Singapore,P0048,Leather Wallet Pro,Fashion,4,1716.29,6865.16
INV2526,2023-09-23,C0130,Lucas Malhotra,United States,P0085,Sketch Pens,Books & Stationery,6,557.66,3345.96
INV5155,2024-06-24,C0395,Kabir Iyer,United Kingdom,P0058,Analog Watch Pro,Fashion,6,4673.38,28040.28
INV8610,2024-08-24,C0719,Aarav Fischer,India,P0047,Leather Wallet,Fashion,1,3312.49,3312.49
INV6952,2024-10-12,C0560,Aditya Verma,United States,P0115,Foam Roller,Sports & Fitness,6,758.21,4549.26
INV6695,2023-10-03,C0533,Ava Jones,Netherlands,P0030,Cushion Cover Set Pro,Home & Kitchen,3,3599.85,10799.55
INV5531,2023-07-14,C0430,Ethan Johnson,India,P0035,Knife Set,Home & Kitchen,3,439.78,1319.34
INV1609,2024-12-16,C0056,Emma Verma,UAE,P0012,Laptop Stand Pro,Electronics,5,8018.51,40092.55
INV4446,2024-11-17,C0313,Harper Iyer,India,P0101,Yoga Mat,Sports & Fitness,5,1894.06,9470.3
INV8855,2024-03-28,C0741,Noah Rossi,United Kingdom,P0074,Hair Dryer Pro,Beauty & Personal Care,5,159.12,795.6
INV5149,2024-09-17,C0395,Kabir Iyer,United Kingdom,P0051,Formal Shirt,Fashion,4,4132.7,16530.8
INV3265,2024-08-23,C0198,Emma Williams,Canada,P0078,Face Mask Pack Pro,Beauty & Personal Care,5,696.56,3482.8
INV3898,2024-08-27,C0265,Ethan Verma,Canada,P0087,Desk Organizer,Books & Stationery,6,184.63,1107.78
INV4260,2024-10-22,C0298,Charlotte Patel,India,P0056,Sports Cap Pro,Fashion,3,2125.89,6377.67
INV6175,2024-09-30,C0489,Noah Muller,Singapore,P0052,Formal Shirt Pro,Fashion,5,3730.46,18652.3
INV6207,2024-10-23,C0489,Noah Muller,Singapore,P0004,Bluetooth Speaker Pro,Electronics,2,1770.6,3541.2
INV5316,2024-12-21,C0405,Liam Rossi,United Kingdom,P0098,Art Supplies Kit Pro,Books & Stationery,5,719.02,3595.1
INV6457,2023-11-28,C0508,Vivaan Verma,Australia,P0060,Winter Hoodie Pro,Fashion,1,1743.52,1743.52
INV2171,2024-05-05,C0099,Priya Reddy,India,P0040,Bedsheet Set Pro,Home & Kitchen,2,5528.87,11057.74
INV3390,2024-11-19,C0214,Lucas Jones,India,P0025,LED Desk Lamp,Home & Kitchen,5,1397.01,6985.05
INV8819,2024-06-29,C0737,Olivia Kumar,United Kingdom,P0061,Face Wash,Beauty & Personal Care,6,1488.25,8929.5
INV7502,2024-05-31,C0614,Isha Sharma,India,P0056,Sports Cap Pro,Fashion,4,2737.86,10951.44
INV6049,2024-08-09,C0479,William Singh,Singapore,P0041,Cotton T-Shirt,Fashion,2,2258.44,4516.88
INV7846,2024-12-21,C0639,Mia Gupta,India,P0033,Electric Kettle,Home & Kitchen,3,2315.81,6947.43
INV6766,2024-04-13,C0539,Liam Fischer,United Kingdom,P0086,Sketch Pens Pro,Books & Stationery,5,1211.5,6057.5
INV8194,2024-05-11,C0684,Lucas Jones,Germany,P0091,Sticky Notes,Books & Stationery,1,211.37,211.37
INV3828,2024-06-04,C0250,Isha Muller,Canada,P0051,Formal Shirt,Fashion,3,4425.59,13276.77
INV6024,2024-12-27,C0476,Mia Nair,Netherlands,P0066,Shampoo Pro,Beauty & Personal Care,2,785.98,1571.96
INV8653,2024-12-30,C0721,Aarav Iyer,UAE,P0016,Mechanical Keyboard Pro,Electronics,2,4242.52,8485.04
INV6978,2024-08-20,C0562,Diya Iyer,India,P0099,Puzzle Book,Books & Stationery,2,455.21,910.42
INV9166,2024-08-24,C0777,Olivia Singh,India,P0046,Running Shoes Pro,Fashion,1,3811.44,3811.44
INV3754,2024-11-16,C0247,Karan Muller,United Kingdom,P0053,Backpack,Fashion,1,3637.7,3637.7
INV5900,2024-09-20,C0465,Mia Garcia,Singapore,P0021,Non-stick Pan,Home & Kitchen,2,2093.62,4187.24
INV2477,2024-04-25,C0126,Aarav Iyer,United Kingdom,P0036,Knife Set Pro,Home & Kitchen,6,1500.3,9001.8
INV3126,2024-10-03,C0184,Aditya Chopra,Canada,P0023,Ceramic Mug Set,Home & Kitchen,5,3182.26,15911.3
INV2713,2024-07-03,C0147,Charlotte Malhotra,United States,P0101,Yoga Mat,Sports & Fitness,6,1881.97,11291.82
INV4886,2024-07-03,C0365,Aditya Gupta,Singapore,P0043,Denim Jacket,Fashion,1,2950.02,2950.02
INV7184,2024-12-24,C0584,Meera Williams,United Kingdom,P0022,Non-stick Pan Pro,Home & Kitchen,3,431.49,1294.47
INV8205,2024-10-15,C0684,Lucas Jones,Germany,P0042,Cotton T-Shirt Pro,Fashion,4,1659.5,6638.0
INV7436,2024-05-08,C0609,Henry Verma,United States,P0056,Sports Cap Pro,Fashion,5,1544.0,7720.0
INV3616,2024-10-28,C0235,Ananya Kumar,India,P0052,Formal Shirt Pro,Fashion,6,3870.55,23223.3
INV6078,2023-12-02,C0483,Lucas Brown,United Kingdom,P0002,Wireless Earbuds Pro,Electronics,5,1077.82,5389.1
INV1273,2024-08-13,C0031,Olivia Malhotra,United States,P0110,Skipping Rope Pro,Sports & Fitness,6,1955.04,11730.24
INV8449,2024-12-07,C0703,Liam Fischer,United Kingdom,P0096,Bookmark Set Pro,Books & Stationery,2,807.14,1614.28
INV4042,2024-09-25,C0274,Liam Khan,UAE,P0012,Laptop Stand Pro,Electronics,3,9864.51,29593.53
INV5335,2024-09-10,C0408,Amelia Nair,India,P0072,Sunscreen Pro,Beauty & Personal Care,4,1040.68,4162.72
INV8775,2023-08-15,C0735,Karan Malhotra,United Kingdom,P0020,Phone Case Pro,Electronics,5,4829.27,24146.35
INV3437,2024-08-28,C0217,Charlotte Nair,United Kingdom,P0084,Fiction Novel Pro,Books & Stationery,1,860.14,860.14
INV5763,2023-04-22,C0454,Henry Singh,UAE,P0112,Cycling Gloves Pro,Sports & Fitness,1,1082.29,1082.29
INV7516,2024-09-24,C0614,Isha Sharma,India,P0091,Sticky Notes,Books & Stationery,3,197.26,591.78
INV6431,2024-07-04,C0503,Olivia Brown,United Kingdom,P0079,Body Lotion,Beauty & Personal Care,1,2394.02,2394.02
INV3711,2024-04-16,C0240,Priya Verma,India,P0089,Planner Diary,Books & Stationery,6,632.08,3792.48
INV9015,2024-12-02,C0761,Mason Muller,India,P0105,Resistance Bands,Sports & Fitness,6,787.67,4726.02
INV1420,2024-10-13,C0043,Sophia Johnson,India,P0033,Electric Kettle,Home & Kitchen,3,2342.08,7026.24
INV4765,2024-12-20,C0355,Henry Brown,India,P0044,Denim Jacket Pro,Fashion,4,705.75,2823.0
INV1729,2024-01-26,C0064,Karan Malhotra,United Kingdom,P0039,Bedsheet Set,Home & Kitchen,5,1865.41,9327.05
INV7867,2024-01-31,C0642,Noah Nair,United Kingdom,P0072,Sunscreen Pro,Beauty & Personal Care,4,1442.45,5769.8
INV6570,2024-11-10,C0520,Aditya Iyer,India,P0041,Cotton T-Shirt,Fashion,2,3029.24,6058.48
INV1555,2024-09-02,C0051,Ethan Williams,Singapore,P0015,Mechanical Keyboard,Electronics,1,7966.77,7966.77
INV2811,2024-08-14,C0158,Mason Nair,France,P0052,Formal Shirt Pro,Fashion,5,3819.99,19099.95
INV3770,2024-11-13,C0248,James Fischer,Singapore,P0080,Body Lotion Pro,Beauty & Personal Care,3,2399.07,7197.21
INV3793,2024-08-21,C0248,James Fischer,Singapore,P0057,Analog Watch,Fashion,6,2649.95,15899.7
INV5739,2024-10-15,C0453,Diya Nair,United Kingdom,P0029,Cushion Cover Set,Home & Kitchen,3,2959.17,8877.51
INV1118,2023-12-21,C0018,Lucas Rossi,United States,P0051,Formal Shirt,Fashion,6,2822.2,16933.2
INV7292,2024-12-04,C0593,Noah Rossi,India,P0016,Mechanical Keyboard Pro,Electronics,1,3422.08,3422.08
INV7419,2024-08-10,C0604,Mason Rossi,India,P0066,Shampoo Pro,Beauty & Personal Care,4,485.88,1943.52
INV4367,2023-08-19,C0307,Charlotte Smith,United States,P0073,Hair Dryer,Beauty & Personal Care,2,601.86,1203.72
INV2292,2024-03-24,C0103,Isha Muller,United Kingdom,P0063,Moisturizer,Beauty & Personal Care,5,1300.92,6504.6
INV5298,2024-09-22,C0403,Mason Garcia,United States,P0062,Face Wash Pro,Beauty & Personal Care,3,393.42,1180.26
INV7965,2023-08-25,C0659,Sara Kumar,Germany,P0025,LED Desk Lamp,Home & Kitchen,1,1104.04,1104.04
INV3203,2024-11-06,C0193,Kabir Iyer,UAE,P0079,Body Lotion,Beauty & Personal Care,6,1468.94,8813.64
INV3883,2024-11-24,C0264,Harper Patel,United States,P0041,Cotton T-Shirt,Fashion,2,1744.13,3488.26
INV4071,2023-06-09,C0276,Sophia Malhotra,United States,P0033,Electric Kettle,Home & Kitchen,6,1686.83,10120.98
INV9356,2024-10-11,C0798,Ethan Williams,United States,P0120,Football Pro,Sports & Fitness,1,2068.07,2068.07
INV6820,2023-02-25,C0541,Emma Smith,Singapore,P0029,Cushion Cover Set,Home & Kitchen,5,2305.56,11527.8
INV5304,2023-08-09,C0404,Noah Dubois,Australia,P0010,USB-C Cable Pro,Electronics,2,3193.63,6387.26
INV5631,2023-11-12,C0436,Diya Patel,Germany,P0002,Wireless Earbuds Pro,Electronics,2,1245.03,2490.06
INV2020,2024-07-12,C0084,Charlotte Patel,India,P0058,Analog Watch Pro,Fashion,3,3604.24,10812.72
INV9184,2024-10-30,C0777,Olivia Singh,India,P0011,Laptop Stand,Electronics,2,6849.87,13699.74
INV6743,2024-05-02,C0539,Liam Fischer,United Kingdom,P0059,Winter Hoodie,Fashion,1,2813.66,2813.66
INV3595,2024-06-25,C0234,William Williams,United States,P0038,Wall Clock Pro,Home & Kitchen,6,4322.92,25937.52
INV4968,2024-12-14,C0374,Ethan Iyer,Germany,P0097,Art Supplies Kit,Books & Stationery,2,559.61,1119.22
INV6691,2024-11-21,C0533,Ava Jones,Netherlands,P0068,Perfume Pro,Beauty & Personal Care,3,1319.85,3959.55
INV7612,2024-12-10,C0621,Emma Patel,India,P0023,Ceramic Mug Set,Home & Kitchen,5,2120.92,10604.6
INV1382,2024-10-06,C0041,Arjun Muller,India,P0096,Bookmark Set Pro,Books & Stationery,5,791.08,3955.4
INV8582,2024-11-03,C0716,Ethan Iyer,UAE,P0023,Ceramic Mug Set,Home & Kitchen,3,3367.08,10101.24
INV1914,2024-10-10,C0079,Aditya Dubois,United Kingdom,P0067,Perfume,Beauty & Personal Care,2,408.88,817.76
INV3610,2024-10-17,C0234,William Williams,United States,P0110,Skipping Rope Pro,Sports & Fitness,4,1965.12,7860.48
INV8636,2024-10-30,C0721,Aarav Iyer,UAE,P0046,Running Shoes Pro,Fashion,2,3744.37,7488.74
INV9095,2024-01-01,C0771,Aditya Malhotra,India,P0076,Trimmer Pro,Beauty & Personal Care,4,566.18,2264.72
INV3766,2023-12-17,C0247,Karan Muller,United Kingdom,P0106,Resistance Bands Pro,Sports & Fitness,5,582.61,2913.05
INV8623,2024-12-13,C0719,Aarav Fischer,India,P0119,Football,Sports & Fitness,1,2942.75,2942.75
INV1151,2024-11-25,C0019,Noah Williams,United Kingdom,P0098,Art Supplies Kit Pro,Books & Stationery,1,1261.38,1261.38
INV9271,2023-10-12,C0788,Diya Rossi,United Kingdom,P0068,Perfume Pro,Beauty & Personal Care,3,1090.7,3272.1
INV5318,2023-11-28,C0405,Liam Rossi,United Kingdom,P0002,Wireless Earbuds Pro,Electronics,1,1107.34,1107.34
INV3342,2024-07-01,C0209,Karan Khan,India,P0072,Sunscreen Pro,Beauty & Personal Care,5,1422.38,7111.9
INV5506,2024-02-11,C0427,Meera Jones,United Kingdom,P0040,Bedsheet Set Pro,Home & Kitchen,1,3325.79,3325.79
INV3334,2024-11-28,C0209,Karan Khan,India,P0083,Fiction Novel,Books & Stationery,1,447.85,447.85
INV2459,2023-06-16,C0125,Aditya Garcia,India,P0093,Fountain Pen,Books & Stationery,3,354.67,1064.01
INV7343,2024-10-10,C0598,Aditya Garcia,India,P0082,Notebook Set Pro,Books & Stationery,6,671.19,4027.14
INV5426,2024-09-25,C0417,Mia Fischer,India,P0036,Knife Set Pro,Home & Kitchen,4,1236.62,4946.48
INV7101,2024-10-30,C0575,Emma Fischer,Canada,P0079,Body Lotion,Beauty & Personal Care,1,1959.13,1959.13
INV7321,2024-12-24,C0595,Olivia Fischer,Canada,P0020,Phone Case Pro,Electronics,4,4614.87,18459.48
INV9355,2024-10-10,C0798,Ethan Williams,United States,P0110,Skipping Rope Pro,Sports & Fitness,5,2361.27,11806.35
INV9132,2023-04-21,C0775,Isha Gupta,Australia,P0103,Dumbbell Set,Sports & Fitness,1,1506.25,1506.25
INV3687,2024-11-16,C0239,Karan Gupta,Germany,P0023,Ceramic Mug Set,Home & Kitchen,4,3415.4,13661.6
INV6002,2024-10-22,C0474,Aditya Brown,Canada,P0077,Face Mask Pack,Beauty & Personal Care,5,2428.07,12140.35
INV2493,2024-07-24,C0126,Aarav Iyer,United Kingdom,P0022,Non-stick Pan Pro,Home & Kitchen,2,721.36,1442.72
INV6168,2024-08-04,C0488,Ava Nair,India,P0068,Perfume Pro,Beauty & Personal Care,6,1049.43,6296.58
INV3412,2023-08-05,C0214,Lucas Jones,India,P0011,Laptop Stand,Electronics,2,6824.61,13649.22
INV1993,2024-08-20,C0083,Sara Sharma,United Kingdom,P0008,Power Bank Pro,Electronics,3,6069.84,18209.52
INV1163,2024-06-22,C0020,Riya Johnson,India,P0084,Fiction Novel Pro,Books & Stationery,2,678.9,1357.8
